Key,Category,QuestionNumber,matchOrnomatch,Difficulty,verdict,ResponseTime,routineStart,routineStamp,routineEnd,Cat2FeedbackTime,ParticipantID
2Item4,2,Item4,nomatch,Medium,INCORRECT,13.058565100014675,1679398687.838475,"21/03/2023, 17:08:07",1679398700.89704,2.649855700030457,15
2Item5,2,Item5,match,Medium,CORRECT,6.372439200000372,1679398703.5816534,"21/03/2023, 17:08:23",1679398709.9540925,1.171175600029528,15
2Item6,2,Item6,match,Medium,CORRECT,9.169460400007663,1679398711.1536062,"21/03/2023, 17:08:31",1679398720.3230665,1.0423660000087691,15
2Item7,2,Item7,match,Difficult,CORRECT,30.53480889997445,1679398721.3919263,"21/03/2023, 17:08:41",1679398751.9267352,1.3260336000239477,15
2Item8,2,Item8,nomatch,Difficult,INCORRECT,8.545494500023779,1679398753.2845616,"21/03/2023, 17:09:13",1679398761.8300562,4.813430699985474,15
2Item9,2,Item9,nomatch,Difficult,CORRECT,9.224156500014942,1679398766.6749976,"21/03/2023, 17:09:26",1679398775.8991542,1.2219893999863416,15
2Item10,2,Item10,match,Difficult,CORRECT,21.531886099954136,1679398777.1506944,"21/03/2023, 17:09:37",1679398798.6825805,1.0534580000094138,15
3spl1,3,spl1,match,Easy,CORRECT,5.121955099981278,1679398868.2208266,"21/03/2023, 17:11:08",1679398873.3427818,0.0,15
3spl2,3,spl2,nomatch,Easy,CORRECT,5.678156700043473,1679398873.3679442,"21/03/2023, 17:11:13",1679398879.0461009,0.0,15
3Item15,3,Item15,nomatch,Difficult,INCORRECT,11.514620299974922,1679398879.0644362,"21/03/2023, 17:11:19",1679398890.5790565,0.0,15
3Item2,3,Item2,match,Easy,CORRECT,9.425652199948672,1679398890.598347,"21/03/2023, 17:11:30",1679398900.0239992,0.0,15
3Item5,3,Item5,match,Easy,CORRECT,8.635667300026398,1679398900.0401485,"21/03/2023, 17:11:40",1679398908.6758158,0.0,15
3Item12,3,Item12,match,Medium,INCORRECT,5.746948999993037,1679398908.6946032,"21/03/2023, 17:11:48",1679398914.4415522,0.0,15
3Item6,3,Item6,match,Easy,CORRECT,5.70533389999764,1679398914.45903,"21/03/2023, 17:11:54",1679398920.164364,0.0,15
3Item8,3,Item8,nomatch,Medium,INCORRECT,20.65720069996314,1679398920.1839628,"21/03/2023, 17:12:00",1679398940.8411636,0.0,15
3Item7,3,Item7,match,Medium,CORRECT,10.305517100030556,1679398940.861718,"21/03/2023, 17:12:20",1679398951.1672351,0.0,15
3Item9,3,Item9,nomatch,Medium,INCORRECT,14.916831900016405,1679398951.185628,"21/03/2023, 17:12:31",1679398966.10246,0.0,15
3Item17,3,Item17,match,Difficult,CORRECT,4.0503771000076085,1679398966.1247413,"21/03/2023, 17:12:46",1679398970.1751184,0.0,15
3Item19,3,Item19,nomatch,Difficult,INCORRECT,5.7498387999949045,1679398970.1982884,"21/03/2023, 17:12:50",1679398975.9481273,0.0,15
3Item11,3,Item11,match,Medium,CORRECT,4.555186500016134,1679398975.9659495,"21/03/2023, 17:12:55",1679398980.521136,0.0,15
3Item4,3,Item4,match,Easy,CORRECT,4.848660700023174,1679398980.5410068,"21/03/2023, 17:13:00",1679398985.3896675,0.0,15
3Item13,3,Item13,match,Difficult,CORRECT,3.8755973000079393,1679398985.4085662,"21/03/2023, 17:13:05",1679398989.2841637,0.0,15
3Item10,3,Item10,match,Medium,CORRECT,1.981106900027953,1679398989.3026023,"21/03/2023, 17:13:09",1679398991.2837093,0.0,15
3Item14,3,Item14,match,Difficult,INCORRECT,5.469507400004659,1679398991.2950354,"21/03/2023, 17:13:11",1679398996.7645428,0.0,15
3Item3,3,Item3,0,0,0,3.0,1679398996.7645428,"21/03/2023, 07:43:16",1679398999.7645428,0.0,15
1spl1,1,spl1,match,Easy,CORRECT,5.772645599994576,1677840505.3033493,"03/03/2023, 16:18:25",1677840511.075995,0.0,16
1spl2,1,spl2,nomatch,Easy,CORRECT,4.5161656999989646,1677840511.1872318,"03/03/2023, 16:18:31",1677840515.7033975,0.0,16
1Item1,1,Item1,match,Easy,CORRECT,4.302244099992095,1677840515.7330773,"03/03/2023, 16:18:35",1677840520.0353217,0.0,16
1Item2,1,Item2,match,Easy,CORRECT,8.222700399986934,1677840520.0501864,"03/03/2023, 16:18:40",1677840528.2728868,0.0,16
1Item3,1,Item3,match,Easy,CORRECT,9.589846100003342,1677840528.296059,"03/03/2023, 16:18:48",1677840537.885905,0.0,16
1Item4,1,Item4,match,Medium,CORRECT,8.7716192999942,1677840537.9099717,"03/03/2023, 16:18:57",1677840546.681591,0.0,16
1Item5,1,Item5,nomatch,Medium,CORRECT,10.75555699999677,1677840546.7054994,"03/03/2023, 16:19:06",1677840557.4610565,0.0,16
1Item6,1,Item6,match,Medium,CORRECT,12.03533330000937,1677840557.4867218,"03/03/2023, 16:19:17",1677840569.5220551,0.0,16
1Item7,1,Item7,match,Difficult,CORRECT,8.373885399996652,1677840569.5451422,"03/03/2023, 16:19:29",1677840577.9190276,0.0,16
1Item8,1,Item8,nomatch,Difficult,INCORRECT,14.283170099995914,1677840577.9446597,"03/03/2023, 16:19:37",1677840592.2278297,0.0,16
1Item9,1,Item9,match,Difficult,INCORRECT,15.091366599997857,1677840592.2544398,"03/03/2023, 16:19:52",1677840607.3458064,0.0,16
1Item10,1,Item10,nomatch,Difficult,INCORRECT,36.53503009999986,1677840607.370412,"03/03/2023, 16:20:07",1677840643.9054422,0.0,16
2spl1,2,spl1,match,Easy,CORRECT,8.930597200000193,1677840702.9225998,"03/03/2023, 16:21:42",1677840711.853197,0.0,16
2spl2,2,spl2,nomatch,Easy,CORRECT,6.691606099993805,1677840714.3164954,"03/03/2023, 16:21:54",1677840721.0081017,0.0,16
2Item1,2,Item1,match,Easy,CORRECT,5.446249999993597,1677840724.4152722,"03/03/2023, 16:22:04",1677840729.8615222,2.806192899995949,16
2Item2,2,Item2,match,Easy,CORRECT,4.507277500000782,1677840732.7038724,"03/03/2023, 16:22:12",1677840737.21115,1.5300739999947837,16
2Item3,2,Item3,match,Easy,CORRECT,4.165622400003485,1677840738.7754648,"03/03/2023, 16:22:18",1677840742.9410872,1.128415400002268,16
2Item4,2,Item4,nomatch,Medium,INCORRECT,51.12005549999594,1677840744.0997002,"03/03/2023, 16:22:24",1677840795.2197556,2.5151976000051945,16
2Item5,2,Item5,match,Medium,CORRECT,7.779702600004384,1677840797.7818396,"03/03/2023, 16:23:17",1677840805.5615425,1.0886595000047237,16
2Item6,2,Item6,match,Medium,INCORRECT,7.718389100002241,1677840806.6939857,"03/03/2023, 16:23:26",1677840814.4123747,1.6926857000071325,16
2Item7,2,Item7,match,Difficult,CORRECT,13.33991850000166,1677840816.1385472,"03/03/2023, 16:23:36",1677840829.4784658,1.0093687000044156,16
2Item8,2,Item8,nomatch,Difficult,INCORRECT,17.92442850000225,1677840830.5216725,"03/03/2023, 16:23:50",1677840848.446101,5.629172499990091,16
2Item9,2,Item9,nomatch,Difficult,CORRECT,12.808773299999302,1677840854.1152618,"03/03/2023, 16:24:14",1677840866.924035,1.0623587000009138,16
2Item10,2,Item10,match,Difficult,INCORRECT,9.154134700002032,1677840868.018072,"03/03/2023, 16:24:28",1677840877.1722066,5.242455699990387,16
3spl1,3,spl1,match,Easy,CORRECT,4.382217499995022,1677840929.0698028,"03/03/2023, 16:25:29",1677840933.4520202,0.0,16
3spl2,3,spl2,nomatch,Easy,INCORRECT,7.073740899999393,1677840933.4850886,"03/03/2023, 16:25:33",1677840940.5588295,0.0,16
3Item15,3,Item15,nomatch,Difficult,CORRECT,3.7145275000075344,1677840940.590464,"03/03/2023, 16:25:40",1677840944.3049915,0.0,16
3Item2,3,Item2,match,Easy,CORRECT,4.425113699995563,1677840944.3205023,"03/03/2023, 16:25:44",1677840948.745616,0.0,16
3Item5,3,Item5,match,Easy,CORRECT,0.9673138999933144,1677840948.762952,"03/03/2023, 16:25:48",1677840949.730266,0.0,16
3Item12,3,Item12,match,Medium,INCORRECT,8.3913387000066,1677840949.7427018,"03/03/2023, 16:25:49",1677840958.1340404,0.0,16
3Item6,3,Item6,match,Easy,CORRECT,5.525095600009081,1677840958.157748,"03/03/2023, 16:25:58",1677840963.6828437,0.0,16
3Item8,3,Item8,nomatch,Medium,CORRECT,3.876455599995097,1677840963.7033236,"03/03/2023, 16:26:03",1677840967.5797791,0.0,16
3Item7,3,Item7,match,Medium,CORRECT,9.255039399999076,1677840967.596819,"03/03/2023, 16:26:07",1677840976.8518584,0.0,16
3Item9,3,Item9,nomatch,Medium,CORRECT,6.030303000006825,1677840976.8694808,"03/03/2023, 16:26:16",1677840982.8997838,0.0,16
3Item17,3,Item17,match,Difficult,CORRECT,3.1990534999931697,1677840982.9169571,"03/03/2023, 16:26:22",1677840986.116011,0.0,16
3Item19,3,Item19,nomatch,Difficult,CORRECT,8.225724400006584,1677840986.1417954,"03/03/2023, 16:26:26",1677840994.36752,0.0,16
3Item11,3,Item11,match,Medium,INCORRECT,7.4798452999966685,1677840994.3858676,"03/03/2023, 16:26:34",1677841001.865713,0.0,16
3Item4,3,Item4,match,Easy,CORRECT,13.206485599992448,1677841001.885786,"03/03/2023, 16:26:41",1677841015.0922716,0.0,16
3Item13,3,Item13,match,Difficult,CORRECT,7.663676800002577,1677841015.11064,"03/03/2023, 16:26:55",1677841022.7743168,0.0,16
3Item10,3,Item10,match,Medium,CORRECT,8.624220800003968,1677841022.795995,"03/03/2023, 16:27:02",1677841031.4202158,0.0,16
3Item14,3,Item14,match,Difficult,INCORRECT,5.678423299992573,1677841031.4380488,"03/03/2023, 16:27:11",1677841037.1164722,0.0,16
3Item3,3,Item3,match,Easy,CORRECT,4.59112689999165,1677841037.1334558,"03/03/2023, 16:27:17",1677841041.724583,0.0,16
3Item20,3,Item20,match,Difficult,INCORRECT,10.727430600003572,1677841041.7466948,"03/03/2023, 16:27:21",1677841052.4741254,0.0,16
3Item18,3,Item18,nomatch,Difficult,CORRECT,3.814667900005588,1677841052.5026147,"03/03/2023, 16:27:32",1677841056.317283,0.0,16
3Item16,3,Item16,nomatch,Difficult,CORRECT,4.545921699987957,1677841056.3384564,"03/03/2023, 16:27:36",1677841060.8843782,0.0,16
1spl1,1,spl1,match,Easy,CORRECT,15.250041099992814,1676289128.800731,"13/02/2023, 17:22:08",1676289144.050772,0.0,17
1spl2,1,spl2,nomatch,Easy,CORRECT,25.94336760000442,1676289144.1483643,"13/02/2023, 17:22:24",1676289170.0917318,0.0,17
1Item1,1,Item1,match,Easy,CORRECT,11.296310600009749,1676289170.1208072,"13/02/2023, 17:22:50",1676289181.4171178,0.0,17
1Item2,1,Item2,match,Easy,CORRECT,30.205317900021328,1676289181.442597,"13/02/2023, 17:23:01",1676289211.647915,0.0,17
1Item3,1,Item3,match,Easy,CORRECT,21.753515999997035,1676289211.6762452,"13/02/2023, 17:23:31",1676289233.4297612,0.0,17
1Item4,1,Item4,match,Medium,CORRECT,38.257773400022415,1676289233.4476137,"13/02/2023, 17:23:53",1676289271.705387,0.0,17
1Item5,1,Item5,nomatch,Medium,INCORRECT,47.70211470001959,1676289271.7339897,"13/02/2023, 17:24:31",1676289319.4361043,0.0,17
1Item6,1,Item6,match,Medium,CORRECT,20.001972900005057,1676289319.4613824,"13/02/2023, 17:25:19",1676289339.4633553,0.0,17
1Item7,1,Item7,match,Difficult,INCORRECT,42.22823609999614,1676289339.4902074,"13/02/2023, 17:25:39",1676289381.7184436,0.0,17
1Item8,1,Item8,nomatch,Difficult,INCORRECT,22.396086099994136,1676289381.7444904,"13/02/2023, 17:26:21",1676289404.1405766,0.0,17
1Item9,1,Item9,match,Difficult,INCORRECT,38.035542800003896,1676289404.1646254,"13/02/2023, 17:26:44",1676289442.200168,0.0,17
1Item10,1,Item10,nomatch,Difficult,CORRECT,21.867723000003025,1676289442.2237115,"13/02/2023, 17:27:22",1676289464.0914345,0.0,17
2spl1,2,spl1,match,Easy,CORRECT,6.299654400005238,1676289575.383649,"13/02/2023, 17:29:35",1676289581.6833036,0.0,17
2spl2,2,spl2,nomatch,Easy,CORRECT,5.174456399981864,1676289586.0323443,"13/02/2023, 17:29:46",1676289591.2068007,0.0,17
2Item1,2,Item1,match,Easy,CORRECT,7.096646199992392,1676289592.579939,"13/02/2023, 17:29:52",1676289599.6765852,1.1826641999941785,17
2Item2,2,Item2,match,Easy,CORRECT,7.788073000003351,1676289600.892517,"13/02/2023, 17:30:00",1676289608.6805902,1.2347893999831283,17
2Item3,2,Item3,match,Easy,CORRECT,5.88522979998379,1676289609.9498088,"13/02/2023, 17:30:09",1676289615.835039,1.1327105999807827,17
2Item4,2,Item4,nomatch,Medium,INCORRECT,8.82953419999103,1676289617.001102,"13/02/2023, 17:30:17",1676289625.8306365,1.0632171999895943,17
2Item5,2,Item5,match,Medium,CORRECT,13.393022300006123,1676289626.9324942,"13/02/2023, 17:30:26",1676289640.3255165,0.9606274999969172,17
2Item6,2,Item6,match,Medium,CORRECT,9.020738400024127,1676289641.3282752,"13/02/2023, 17:30:41",1676289650.3490136,0.8474310000019614,17
2Item7,2,Item7,match,Difficult,CORRECT,14.175547000020742,1676289651.223735,"13/02/2023, 17:30:51",1676289665.399282,1.0083829000068365,17
2Item8,2,Item8,nomatch,Difficult,CORRECT,5.395569999993313,1676289666.4426165,"13/02/2023, 17:31:06",1676289671.8381865,1.1949096999887845,17
2Item9,2,Item9,nomatch,Difficult,INCORRECT,25.75373220001348,1676289673.0585434,"13/02/2023, 17:31:13",1676289698.8122756,1.071813699993072,17
2Item10,2,Item10,match,Difficult,CORRECT,8.257397000008496,1676289699.9144444,"13/02/2023, 17:31:39",1676289708.1718414,0.996023999992758,17
3spl1,3,spl1,match,Easy,CORRECT,4.639336599997478,1676289777.7800958,"13/02/2023, 17:32:57",1676289782.4194324,0.0,17
3spl2,3,spl2,nomatch,Easy,CORRECT,3.096709200006444,1676289782.4439385,"13/02/2023, 17:33:02",1676289785.5406475,0.0,17
3Item15,3,Item15,nomatch,Difficult,INCORRECT,6.457170599984238,1676289785.5632749,"13/02/2023, 17:33:05",1676289792.020445,0.0,17
3Item2,3,Item2,match,Easy,CORRECT,4.2078200999822,1676289792.0385065,"13/02/2023, 17:33:12",1676289796.2463267,0.0,17
3Item5,3,Item5,match,Easy,CORRECT,8.866831899998942,1676289796.2642145,"13/02/2023, 17:33:16",1676289805.1310463,0.0,17
3Item12,3,Item12,match,Medium,CORRECT,4.410487000015564,1676289805.1528275,"13/02/2023, 17:33:25",1676289809.5633144,0.0,17
3Item6,3,Item6,match,Easy,CORRECT,3.4362721999932546,1676289809.5828493,"13/02/2023, 17:33:29",1676289813.0191214,0.0,17
3Item8,3,Item8,nomatch,Medium,INCORRECT,11.295207400020445,1676289813.0363586,"13/02/2023, 17:33:33",1676289824.331566,0.0,17
3Item7,3,Item7,match,Medium,CORRECT,9.63922390001244,1676289824.3482344,"13/02/2023, 17:33:44",1676289833.9874582,0.0,17
3Item9,3,Item9,nomatch,Medium,CORRECT,11.773165299993709,1676289834.0078433,"13/02/2023, 17:33:54",1676289845.7810085,0.0,17
3Item17,3,Item17,match,Difficult,CORRECT,12.146660799975509,1676289845.8032637,"13/02/2023, 17:34:05",1676289857.9499245,0.0,17
3Item19,3,Item19,nomatch,Difficult,INCORRECT,15.240387300000291,1676289857.9736938,"13/02/2023, 17:34:17",1676289873.214081,0.0,17
3Item11,3,Item11,match,Medium,CORRECT,10.6362814999884,1676289873.2378926,"13/02/2023, 17:34:33",1676289883.874174,0.0,17
3Item4,3,Item4,match,Easy,CORRECT,5.395593099994585,1676289883.9031649,"13/02/2023, 17:34:43",1676289889.298758,0.0,17
3Item13,3,Item13,match,Difficult,INCORRECT,15.7984284000122,1676289889.3247364,"13/02/2023, 17:34:49",1676289905.123165,0.0,17
3Item10,3,Item10,0,0,0,1.0,1676289905.123165,"13/02/2023, 07:05:05",1676289906.123165,0.0,17
1spl1,1,spl1,match,Easy,CORRECT,12.761572699993849,1677069022.5046604,"22/02/2023, 18:00:22",1677069035.266233,0.0,18
1spl2,1,spl2,nomatch,Easy,CORRECT,5.311171800014563,1677069035.36314,"22/02/2023, 18:00:35",1677069040.674312,0.0,18
1Item1,1,Item1,match,Easy,CORRECT,10.278105399920603,1677069040.6918516,"22/02/2023, 18:00:40",1677069050.969957,0.0,18
1Item2,1,Item2,match,Easy,CORRECT,11.69333210005425,1677069050.987608,"22/02/2023, 18:00:50",1677069062.6809402,0.0,18
1Item3,1,Item3,match,Easy,CORRECT,21.493971800082363,1677069062.6974394,"22/02/2023, 18:01:02",1677069084.1914113,0.0,18
1Item4,1,Item4,match,Medium,CORRECT,16.521967299981043,1677069084.2116709,"22/02/2023, 18:01:24",1677069100.7336383,0.0,18
1Item5,1,Item5,nomatch,Medium,CORRECT,21.92985650000628,1677069100.7518165,"22/02/2023, 18:01:40",1677069122.681673,0.0,18
1Item6,1,Item6,match,Medium,CORRECT,36.5421177999815,1677069122.6994758,"22/02/2023, 18:02:02",1677069159.2415936,0.0,18
1Item7,1,Item7,match,Difficult,CORRECT,23.55679229996167,1677069159.2581613,"22/02/2023, 18:02:39",1677069182.8149536,0.0,18
1Item8,1,Item8,nomatch,Difficult,CORRECT,41.00853729993105,1677069182.8309126,"22/02/2023, 18:03:02",1677069223.83945,0.0,18
1Item9,1,Item9,match,Difficult,CORRECT,42.38186620001216,1677069223.8573644,"22/02/2023, 18:03:43",1677069266.2392306,0.0,18
1Item10,1,Item10,nomatch,Difficult,CORRECT,39.66273350000847,1677069266.2585866,"22/02/2023, 18:04:26",1677069305.9213202,0.0,18
2spl1,2,spl1,match,Easy,CORRECT,8.723957199952565,1677069442.8285918,"22/02/2023, 18:07:22",1677069451.5525491,0.0,18
2spl2,2,spl2,nomatch,Easy,CORRECT,7.814920099917799,1677069453.2750494,"22/02/2023, 18:07:33",1677069461.0899696,0.0,18
2Item1,2,Item1,match,Easy,CORRECT,11.350424799951725,1677069463.9835963,"22/02/2023, 18:07:43",1677069475.334021,1.9306631999788808,18
2Item2,2,Item2,match,Easy,CORRECT,6.555945300031453,1677069477.2990348,"22/02/2023, 18:07:57",1677069483.8549802,2.580839699949138,18
2Item3,2,Item3,match,Easy,CORRECT,13.456201900029557,1677069486.4676332,"22/02/2023, 18:08:06",1677069499.923835,1.75847859994974,18
2Item4,2,Item4,nomatch,Medium,CORRECT,27.98799789999612,1677069501.7160523,"22/02/2023, 18:08:21",1677069529.7040503,1.6259197000181302,18
2Item5,2,Item5,match,Medium,CORRECT,14.176264000008814,1677069531.3560236,"22/02/2023, 18:08:51",1677069545.5322876,1.1979483999311924,18
2Item6,2,Item6,match,Medium,CORRECT,46.443478400004096,1677069546.7598364,"22/02/2023, 18:09:06",1677069593.2033148,1.573253700044006,18
2Item7,2,Item7,match,Difficult,CORRECT,56.4774974999018,1677069594.809969,"22/02/2023, 18:09:54",1677069651.2874663,1.974460099940188,18
2Item8,2,Item8,nomatch,Difficult,CORRECT,33.0119128000224,1677069653.2922344,"22/02/2023, 18:10:53",1677069686.3041472,1.4934281000168994,18
2Item9,2,Item9,nomatch,Difficult,CORRECT,15.210430099978112,1677069687.8281252,"22/02/2023, 18:11:27",1677069703.0385554,1.6315612000180408,18
2Item10,2,Item10,match,Difficult,CORRECT,46.82129729993176,1677069704.6983922,"22/02/2023, 18:11:44",1677069751.5196896,5.372129200026393,18
3spl1,3,spl1,match,Easy,CORRECT,4.93692959996406,1677069873.4039526,"22/02/2023, 18:14:33",1677069878.3408823,0.0,18
3spl2,3,spl2,nomatch,Easy,CORRECT,4.284155800007284,1677069878.3560867,"22/02/2023, 18:14:38",1677069882.6402426,0.0,18
3Item15,3,Item15,nomatch,Difficult,CORRECT,10.357218999997713,1677069882.660027,"22/02/2023, 18:14:42",1677069893.017246,0.0,18
3Item2,3,Item2,match,Easy,CORRECT,4.874243500060402,1677069893.0336428,"22/02/2023, 18:14:53",1677069897.9078865,0.0,18
3Item5,3,Item5,match,Easy,CORRECT,4.429887600010261,1677069897.92462,"22/02/2023, 18:14:57",1677069902.3545074,0.0,18
3Item12,3,Item12,match,Medium,CORRECT,11.898076299927196,1677069902.371462,"22/02/2023, 18:15:02",1677069914.2695384,0.0,18
3Item6,3,Item6,match,Easy,CORRECT,3.5894870000192896,1677069914.2901814,"22/02/2023, 18:15:14",1677069917.8796685,0.0,18
3Item8,3,Item8,nomatch,Medium,CORRECT,6.6445946000749245,1677069917.8929195,"22/02/2023, 18:15:17",1677069924.5375142,0.0,18
3Item7,3,Item7,match,Medium,CORRECT,6.168405500007793,1677069924.5502963,"22/02/2023, 18:15:24",1677069930.7187018,0.0,18
3Item9,3,Item9,nomatch,Medium,CORRECT,7.980013599968515,1677069930.7365856,"22/02/2023, 18:15:30",1677069938.7165992,0.0,18
3Item17,3,Item17,match,Difficult,CORRECT,12.289917299989613,1677069938.7301538,"22/02/2023, 18:15:38",1677069951.020071,0.0,18
3Item19,3,Item19,nomatch,Difficult,CORRECT,8.776796300080605,1677069951.0378778,"22/02/2023, 18:15:51",1677069959.814674,0.0,18
3Item11,3,Item11,match,Medium,CORRECT,9.762184499995785,1677069959.8322823,"22/02/2023, 18:15:59",1677069969.5944667,0.0,18
3Item4,3,Item4,match,Easy,CORRECT,5.686143600032665,1677069969.6147113,"22/02/2023, 18:16:09",1677069975.300855,0.0,18
3Item13,3,Item13,match,Difficult,CORRECT,6.486331399995834,1677069975.3110716,"22/02/2023, 18:16:15",1677069981.797403,0.0,18
3Item10,3,Item10,match,Medium,CORRECT,7.395721199922264,1677069981.8151762,"22/02/2023, 18:16:21",1677069989.2108974,0.0,18
3Item14,3,Item14,match,Difficult,CORRECT,5.55295800010208,1677069989.2297437,"22/02/2023, 18:16:29",1677069994.7827015,0.0,18
3Item3,3,Item3,match,Easy,CORRECT,4.0712761000031605,1677069994.7948442,"22/02/2023, 18:16:34",1677069998.8661203,0.0,18
3Item20,3,Item20,match,Difficult,CORRECT,3.3949492000974715,1677069998.8780718,"22/02/2023, 18:16:38",1677070002.273021,0.0,18
1spl1,1,spl1,match,Easy,CORRECT,10.28487769997446,1676465712.3470235,"15/02/2023, 18:25:12",1676465722.6319013,0.0,19
1spl2,1,spl2,nomatch,Easy,INCORRECT,7.219687100034207,1676465722.7015114,"15/02/2023, 18:25:22",1676465729.9211984,0.0,19
1Item1,1,Item1,match,Easy,CORRECT,8.366122400038876,1676465729.945372,"15/02/2023, 18:25:29",1676465738.3114946,0.0,19
1Item2,1,Item2,match,Easy,CORRECT,10.127937000012023,1676465738.3293755,"15/02/2023, 18:25:38",1676465748.4573126,0.0,19
1Item3,1,Item3,match,Easy,CORRECT,22.64660219999496,1676465748.4750595,"15/02/2023, 18:25:48",1676465771.1216617,0.0,19
1Item4,1,Item4,match,Medium,CORRECT,30.26204590004636,1676465771.1400306,"15/02/2023, 18:26:11",1676465801.4020765,0.0,19
1Item5,1,Item5,nomatch,Medium,INCORRECT,46.370016400003806,1676465801.420641,"15/02/2023, 18:26:41",1676465847.7906573,0.0,19
1Item6,1,Item6,match,Medium,CORRECT,57.67013119999319,1676465847.8115633,"15/02/2023, 18:27:27",1676465905.4816945,0.0,19
1Item7,1,Item7,match,Difficult,CORRECT,19.92665530001977,1676465905.4981031,"15/02/2023, 18:28:25",1676465925.4247584,0.0,19
1Item8,1,Item8,nomatch,Difficult,CORRECT,50.39251340000192,1676465925.4436626,"15/02/2023, 18:28:45",1676465975.8361762,0.0,19
1Item9,1,Item9,match,Difficult,INCORRECT,25.01347200002056,1676465975.8533769,"15/02/2023, 18:29:35",1676466000.866849,0.0,19
1Item10,1,Item10,0,0,0,29.0,1676466000.866849,"15/02/2023, 08:00:00",1676466029.866849,0.0,19
